run,dataset,nin,nout,time,ftrain,ftest,atrain,atest,bestepoch,totalepochs,loss,stopreason
1,cancer,9,2,13.1143053,0.959483165477876,0.9814016460612107,0.9628571428571429,0.9827586206896551,266,285,0.013861486647525565,consecincrease
2,cancer,9,2,10.4644116,0.9530793361396359,0.9814016460612107,0.9571428571428572,0.9827586206896551,212,230,0.016177389323861913,consecincrease
3,cancer,9,2,8.6205006,0.959483165477876,0.9814016460612107,0.9628571428571429,0.9827586206896551,169,180,0.01382482623828313,noprogress
4,cancer,9,2,12.9248917,0.959483165477876,0.9814016460612107,0.9628571428571429,0.9827586206896551,262,280,0.013824039819071918,consecincrease
5,cancer,9,2,10.9614015,0.9530793361396359,0.9814016460612107,0.9571428571428572,0.9827586206896551,214,235,0.014269473075576708,consecincrease
6,cancer,9,2,9.5067377,0.959483165477876,0.9814016460612107,0.9628571428571429,0.9827586206896551,182,200,0.013982698972347938,consecincrease
7,cancer,9,2,18.1887274,0.9596269709580387,0.9938409259849208,0.9628571428571429,0.9942528735632183,358,380,0.013833436378792132,consecincrease
8,cancer,9,2,15.5778437,0.959483165477876,0.9814016460612107,0.9628571428571429,0.9827586206896551,305,325,0.012637381280514118,consecincrease
9,cancer,9,2,11.5888385,0.959483165477876,0.9814016460612107,0.9628571428571429,0.9827586206896551,218,240,0.01555322205709987,consecincrease
10,cancer,9,2,15.3387767,0.9596269709580387,0.9876420454545455,0.9628571428571429,0.9885057471264368,310,310,0.011333048421432772,noprogress
11,cancer,9,2,16.3518241,0.9564444444444444,0.9876420454545455,0.96,0.9885057471264368,313,335,0.012501147916870015,consecincrease
12,cancer,9,2,1.4620893,0.9561262132445113,0.9814016460612107,0.96,0.9827586206896551,11,30,0.023342460849563387,consecincrease
13,cancer,9,2,15.5931021,0.9562874678846702,0.9814016460612107,0.96,0.9827586206896551,304,320,0.013781669782649539,noprogress
14,cancer,9,2,14.8357264,0.959483165477876,0.9814016460612107,0.9628571428571429,0.9827586206896551,252,270,0.014665942637227997,consecincrease
15,cancer,9,2,17.1717179,0.9596269709580387,0.9938409259849208,0.9628571428571429,0.9942528735632183,295,315,0.011978592505011173,consecincrease
16,cancer,9,2,21.128296,0.9564444444444444,0.9814016460612107,0.96,0.9827586206896551,394,415,0.012039231046945244,consecincrease
17,cancer,9,2,16.2129269,0.9596269709580387,0.9938409259849208,0.9628571428571429,0.9942528735632183,299,320,0.011630411241919441,consecincrease
18,cancer,9,2,12.0929998,0.9530793361396359,0.9814016460612107,0.9571428571428572,0.9827586206896551,215,235,0.014930773699339817,consecincrease
19,cancer,9,2,17.3482394,0.959483165477876,0.9814016460612107,0.9628571428571429,0.9827586206896551,340,340,0.012916853025869122,noprogress
20,cancer,9,2,12.8951904,0.9626666666666667,0.9938409259849208,0.9657142857142857,0.9942528735632183,239,260,0.011974615116887261,consecincrease
21,cancer,9,2,14.1710943,0.9596269709580387,0.9938409259849208,0.9628571428571429,0.9942528735632183,266,285,0.01285509249532594,consecincrease
22,cancer,9,2,17.6697821,0.9596269709580387,0.9938409259849208,0.9628571428571429,0.9942528735632183,330,350,0.01113474712567465,consecincrease
23,cancer,9,2,10.3282288,0.9562874678846702,0.9814016460612107,0.96,0.9827586206896551,185,205,0.01562300758526098,consecincrease
24,cancer,9,2,10.5733447,0.959483165477876,0.9814016460612107,0.9628571428571429,0.9827586206896551,186,205,0.0119577742702845,consecincrease
25,cancer,9,2,12.848174,0.959483165477876,0.9814016460612107,0.9628571428571429,0.9827586206896551,221,240,0.01492306863281901,consecincrease
26,cancer,9,2,17.0675614,0.9596269709580387,0.9876420454545455,0.9628571428571429,0.9885057471264368,304,325,0.012244710478284867,consecincrease
27,cancer,9,2,14.2164151,0.9596269709580387,0.9938409259849208,0.9628571428571429,0.9942528735632183,244,265,0.011691700580609801,consecincrease
28,cancer,9,2,12.1498828,0.9593354246543511,0.9814016460612107,0.9628571428571429,0.9827586206896551,212,230,0.01634598497012567,consecincrease
29,cancer,9,2,14.2433363,0.9562874678846702,0.9814016460612107,0.96,0.9827586206896551,250,270,0.01351324292087709,consecincrease
30,cancer,9,2,14.4570319,0.9561262132445113,0.9814016460612107,0.96,0.9827586206896551,262,280,0.014723424606832852,consecincrease
1,card,49,2,10.7644167,0.9032948551333997,0.8538160802311746,0.9043478260869565,0.8546511627906976,70,90,0.09674574670369568,consecincrease
2,card,49,2,10.7196184,0.9030444964871194,0.8595345038791343,0.9043478260869565,0.8604651162790697,74,90,0.09658014652780733,consecincrease
3,card,49,2,12.4365297,0.9150166908748056,0.8483245149911816,0.9159420289855073,0.8488372093023255,73,105,0.09728286233114575,consecincrease
4,card,49,2,9.5474619,0.8973048366657879,0.8538160802311746,0.8985507246376812,0.8546511627906976,57,80,0.09792761799246028,consecincrease
5,card,49,2,11.8776437,0.9061671312980213,0.8597826086956522,0.9072463768115943,0.8604651162790697,74,100,0.09455577670646674,consecincrease
6,card,49,2,11.150784,0.8971684053651267,0.8535372458189994,0.8985507246376812,0.8546511627906976,68,95,0.0968587337005495,consecincrease
7,card,49,2,11.3610573,0.9091557730041027,0.8538160802311746,0.9101449275362319,0.8546511627906976,72,95,0.09651016599971532,consecincrease
8,card,49,2,11.1894474,0.9120316855918951,0.8480978260869565,0.9130434782608695,0.8488372093023255,67,95,0.09518914337615057,consecincrease
9,card,49,2,9.3498442,0.8971684053651267,0.8475177304964538,0.8985507246376812,0.8488372093023255,64,80,0.0963092231130404,consecincrease
10,card,49,2,10.3005271,0.9030444964871194,0.8538160802311746,0.9043478260869565,0.8546511627906976,69,90,0.09577663695933118,consecincrease
11,card,49,2,14.8181255,0.9120316855918951,0.8597826086956522,0.9130434782608695,0.8604651162790697,105,125,0.0935877074275039,consecincrease
12,card,49,2,10.185738,0.8971684053651267,0.8478290458690623,0.8985507246376812,0.8488372093023255,65,85,0.09598632940250695,consecincrease
13,card,49,2,10.3224161,0.9029088955407168,0.8418202254845193,0.9043478260869565,0.8430232558139535,64,85,0.09645312797466872,consecincrease
14,card,49,2,10.9254955,0.9001736111111112,0.8595345038791343,0.9014492753623189,0.8604651162790697,73,90,0.09622006117934705,consecincrease
15,card,49,2,9.731452,0.8912923142431339,0.8595345038791343,0.8927536231884058,0.8604651162790697,63,80,0.09686123097837131,consecincrease
16,card,49,2,12.4310489,0.9090414267611264,0.8592471358428806,0.9101449275362319,0.8604651162790697,83,105,0.09623585830834133,consecincrease
17,card,49,2,9.3386993,0.8915730193919935,0.8480978260869565,0.8927536231884058,0.8488372093023255,66,80,0.09647598050840056,consecincrease
18,card,49,2,12.600194,0.9091557730041027,0.8597826086956522,0.9101449275362319,0.8604651162790697,89,105,0.09635541961544916,consecincrease
19,card,49,2,10.4721576,0.9030444964871194,0.8478290458690623,0.9043478260869565,0.8488372093023255,70,90,0.09618561626608019,consecincrease
20,card,49,2,10.5337769,0.9030444964871194,0.8538160802311746,0.9043478260869565,0.8546511627906976,67,90,0.09599908571411359,consecincrease
21,card,49,2,10.5306258,0.9091557730041027,0.8478290458690623,0.9101449275362319,0.8488372093023255,72,90,0.09575812739710388,consecincrease
22,card,49,2,11.8987992,0.9090414267611264,0.8597826086956522,0.9101449275362319,0.8604651162790697,78,100,0.09480353449455946,consecincrease
23,card,49,2,10.7057235,0.9091557730041027,0.8597826086956522,0.9101449275362319,0.8604651162790697,70,90,0.09584095430401612,consecincrease
24,card,49,2,11.2392996,0.9030444964871194,0.8538160802311746,0.9043478260869565,0.8546511627906976,71,95,0.0970672776277356,consecincrease
25,card,49,2,11.2905404,0.9032948551333997,0.8478290458690623,0.9043478260869565,0.8488372093023255,74,95,0.09590655328849368,consecincrease
26,card,49,2,11.9469238,0.903173131713457,0.8595345038791343,0.9043478260869565,0.8604651162790697,78,100,0.0968496290961165,consecincrease
27,card,49,2,9.5860126,0.9001736111111112,0.8595345038791343,0.9014492753623189,0.8604651162790697,62,80,0.09811153874967,consecincrease
28,card,49,2,10.6199096,0.900037496591219,0.8535372458189994,0.9014492753623189,0.8546511627906976,69,90,0.09574159011002754,consecincrease
29,card,49,2,10.3298006,0.9029088955407168,0.8592471358428806,0.9043478260869565,0.8604651162790697,65,85,0.09617937449780617,consecincrease
30,card,49,2,11.4178953,0.9090414267611264,0.8652542661534793,0.9101449275362319,0.8662790697674418,75,95,0.0954246980846824,consecincrease
1,gene,120,3,128.672741,0.9972420295982002,0.8639763673264511,0.9993702770780857,0.9281210592686002,4,160,0.055794261446349205,consecincrease
2,gene,120,3,137.9133482,0.997466586877484,0.8779978548569064,0.9993702770780857,0.9331651954602774,32,175,0.057447266866421515,consecincrease
3,gene,120,3,24.8386072,0.9927602183272541,0.8582268780119137,0.9968513853904282,0.926860025220681,3,30,0.05745570060969435,consecincrease
4,gene,120,3,110.0145262,0.9955376892934967,0.8695211384131712,0.9981108312342569,0.9306431273644389,10,135,0.05644305183539033,consecincrease
5,gene,120,3,79.5455599,0.9950918262546393,0.8758188983087539,0.9981108312342569,0.9394703656998739,4,95,0.05364050455470452,consecincrease
6,gene,120,3,636.4817926,0.9993724906409874,0.8445690817834158,1.0,0.9344262295081968,4,750,0.05575991331647678,consecincrease
7,gene,120,3,64.4025904,0.9959443411736505,0.8718841178403857,0.9981108312342569,0.9369482976040353,5,75,0.05571947342316107,noprogress
8,gene,120,3,951.2107476,0.9969815550862546,0.8331191610354122,0.9981108312342569,0.9331651954602774,22,1110,0.054730364372659684,consecincrease
9,gene,120,3,2632.6907436,0.9968172648400241,0.8651548110993827,0.9987405541561712,0.9306431273644389,4,3000,0.05530178002935415,maxiter
10,gene,120,3,22.6646023,0.9933860343628456,0.8638091264571042,0.9968513853904282,0.9319041614123581,4,25,0.05630900102113206,consecincrease
11,gene,120,3,977.9136646,0.9961669866796218,0.8687414463526877,0.9981108312342569,0.9306431273644389,100,1135,0.055157543867351035,noprogress
12,gene,120,3,270.791626,0.9967627898345723,0.8514599203617644,0.9981108312342569,0.935687263556116,3,320,0.05789606427858969,consecincrease
13,gene,120,3,2470.1114863,0.9987236271839466,0.8450315408784649,0.9993702770780857,0.9255989911727617,41,3000,0.05656517586872261,maxiter
14,gene,120,3,17.1510802,0.9925372998897233,0.8621532614366885,0.9968513853904282,0.9382093316519546,7,25,0.05434558735556436,consecincrease
15,gene,120,3,1500.7900741,0.9981149580562639,0.8478251746248061,1.0,0.9230769230769231,6,2160,0.052652046716980636,consecincrease
16,gene,120,3,99.6219038,0.9944207059547097,0.874812690868053,0.9968513853904282,0.9394703656998739,5,145,0.055566334608685035,consecincrease
17,gene,120,3,1406.1951506,0.9974459602623442,0.8669435857601996,0.9987405541561712,0.9407313997477932,4,2025,0.054448562077197615,noprogress
18,gene,120,3,1717.5106848,0.9976319681436271,0.8613680083196976,0.9987405541561712,0.9394703656998739,4,2455,0.05861572958909083,consecincrease
19,gene,120,3,155.2972494,0.9944432726634865,0.8553031555550447,0.9974811083123426,0.935687263556116,3,220,0.05774395658342872,consecincrease
20,gene,120,3,452.0567322,0.9993724906409874,0.868169683782123,1.0,0.9470365699873896,4,640,0.055688035950911895,noprogress
21,gene,120,3,24.6630083,0.9910271633955249,0.8740967193708843,0.9955919395465995,0.9369482976040353,4,35,0.056203931883359544,consecincrease
22,gene,120,3,113.1495003,0.9959450969460453,0.8564714003325907,0.9981108312342569,0.9243379571248423,4,160,0.05570817685175984,consecincrease
23,gene,120,3,408.0265825,0.9993724906409874,0.8587332710862122,1.0,0.9369482976040353,3,575,0.056636074079786415,consecincrease
24,gene,120,3,17.6526625,0.9922788195341502,0.8635368296511038,0.9962216624685138,0.9382093316519546,4,25,0.056347140742017,consecincrease
25,gene,120,3,363.3837044,0.9976328160114468,0.8340658339291472,0.9987405541561712,0.935687263556116,4,510,0.058199979786823494,consecincrease
26,gene,120,3,439.6035615,0.9985017411268237,0.8688476636173594,0.9993702770780857,0.9331651954602774,4,615,0.05463535270413191,consecincrease
27,gene,120,3,101.0117937,0.9959450969460453,0.8783139932076103,0.9981108312342569,0.935687263556116,6,140,0.056314629864057254,consecincrease
28,gene,120,3,278.1043858,0.997466586877484,0.8659451164075538,0.9993702770780857,0.9344262295081968,7,385,0.05601540762106494,consecincrease
29,gene,120,3,210.0691472,0.9965956201262897,0.8558991955150126,0.9987405541561712,0.9281210592686002,4,290,0.05635710912550028,consecincrease
30,gene,120,3,112.5976713,0.9953155605408396,0.8608605793494295,0.9981108312342569,0.9293820933165196,8,155,0.05671883804836136,consecincrease
1,glass,9,6,3.7409015,0.5743642755837878,0.374650394101195,0.7850467289719626,0.7735849056603774,220,240,0.0868303941626439,consecincrease
2,glass,9,6,4.538208,0.5851295755093021,0.374650394101195,0.7850467289719626,0.7924528301886793,278,300,0.08656520737481029,consecincrease
3,glass,9,6,3.0118166,0.4769119769119769,0.37716090020237486,0.7757009345794392,0.7924528301886793,182,200,0.09190611252254027,consecincrease
4,glass,9,6,3.5790034,0.5333798976428881,0.3684003152088258,0.7757009345794392,0.8301886792452831,215,235,0.089278401528379,consecincrease
5,glass,9,6,4.1555142,0.5481419035671782,0.374650394101195,0.7757009345794392,0.7924528301886793,252,270,0.08672607085681597,consecincrease
6,glass,9,6,3.6528283,0.5376276684489244,0.374650394101195,0.7663551401869159,0.8113207547169812,216,235,0.08783420511329232,consecincrease
7,glass,9,6,4.3616859,0.48884330818255073,0.3755015864128406,0.7663551401869159,0.7735849056603774,268,290,0.08719255787819206,consecincrease
8,glass,9,6,3.9826722,0.5439805071863207,0.374650394101195,0.7850467289719626,0.7735849056603774,239,260,0.08703832662977319,consecincrease
9,glass,9,6,4.0731932,0.5894577431376803,0.374650394101195,0.7850467289719626,0.7735849056603774,246,265,0.08695846266558378,consecincrease
10,glass,9,6,3.5609415,0.476632974404884,0.35641774440272567,0.7757009345794392,0.7924528301886793,217,235,0.09303998338551826,consecincrease
11,glass,9,6,3.3090805,0.4723319835514958,0.35641774440272567,0.7757009345794392,0.8113207547169812,195,215,0.09114752832722899,consecincrease
12,glass,9,6,3.4206695,0.48119918445054605,0.36921296296296297,0.7663551401869159,0.7924528301886793,203,225,0.09022589578466914,consecincrease
13,glass,9,6,4.1616113,0.5439805071863207,0.374650394101195,0.7850467289719626,0.7735849056603774,248,270,0.08702867520955132,consecincrease
14,glass,9,6,4.1423035,0.5439805071863207,0.374650394101195,0.7850467289719626,0.7735849056603774,250,270,0.08695419247425704,consecincrease
15,glass,9,6,4.4491899,0.5336491499439898,0.3791215627721787,0.7757009345794392,0.7924528301886793,275,295,0.08664209970642604,consecincrease
16,glass,9,6,3.3360651,0.46353052130243083,0.35542483660130725,0.7757009345794392,0.8113207547169812,194,215,0.09158520835227174,consecincrease
17,glass,9,6,4.3085609,0.49939874939874945,0.374650394101195,0.7757009345794392,0.7735849056603774,262,280,0.08732684830388876,consecincrease
18,glass,9,6,3.8777396,0.49508807333943494,0.3755015864128406,0.7757009345794392,0.7735849056603774,235,255,0.0876430789087296,consecincrease
19,glass,9,6,3.8114108,0.5851295755093021,0.374650394101195,0.7757009345794392,0.7735849056603774,224,245,0.08713199956274197,consecincrease
20,glass,9,6,5.7370188,0.5980160001899132,0.37738791423001944,0.7850467289719626,0.7735849056603774,353,375,0.08658233106713117,consecincrease
21,glass,9,6,4.271278,0.5481419035671782,0.3755015864128406,0.7850467289719626,0.7735849056603774,254,275,0.08689632315003422,consecincrease
22,glass,9,6,4.3354566,0.5035110362888141,0.3639291465378422,0.7757009345794392,0.8113207547169812,258,280,0.0884033697723651,consecincrease
23,glass,9,6,4.5191638,0.5481419035671782,0.374650394101195,0.7757009345794392,0.7735849056603774,273,295,0.08632197978436833,consecincrease
24,glass,9,6,3.4021074,0.48870379296678346,0.3684003152088258,0.7850467289719626,0.8301886792452831,204,225,0.08963457567978379,consecincrease
25,glass,9,6,3.7310291,0.5376276684489244,0.3684003152088258,0.7757009345794392,0.8113207547169812,222,240,0.0890641043874751,consecincrease
26,glass,9,6,4.3591629,0.5481419035671782,0.3781226163234172,0.7850467289719626,0.7735849056603774,258,280,0.08743222242785721,consecincrease
27,glass,9,6,3.596671,0.552377155770581,0.36478033884948774,0.7757009345794392,0.7735849056603774,218,240,0.08843346559598582,consecincrease
28,glass,9,6,4.611225,0.552377155770581,0.374650394101195,0.7850467289719626,0.7547169811320755,282,300,0.08675680510703315,consecincrease
29,glass,9,6,3.1922438,0.476632974404884,0.37716090020237486,0.7757009345794392,0.7924528301886793,192,210,0.09074030095094594,consecincrease
30,glass,9,6,4.0670737,0.4844874637960023,0.374650394101195,0.7757009345794392,0.7735849056603774,247,265,0.08754875794373154,consecincrease
1,heart,32,2,9.6673238,0.9071153846153845,0.8199385155906895,0.908695652173913,0.8217391304347826,57,75,0.1385899757148893,consecincrease
2,heart,32,2,10.352166,0.9047348420996865,0.8244810744810744,0.9065217391304348,0.8260869565217391,54,75,0.13917089294795768,consecincrease
3,heart,32,2,10.7489153,0.8981497525943896,0.8287220026350461,0.9,0.8304347826086956,57,80,0.14000312677608173,consecincrease
4,heart,32,2,9.9371262,0.9050640505685118,0.8244810744810744,0.9065217391304348,0.8260869565217391,48,70,0.14075180591054867,consecincrease
5,heart,32,2,10.7848314,0.9073221275615934,0.8199385155906895,0.908695652173913,0.8217391304347826,59,80,0.137111921523206,consecincrease
6,heart,32,2,9.8902012,0.9072206534893102,0.8199385155906895,0.908695652173913,0.8217391304347826,51,70,0.13946133707950728,consecincrease
7,heart,32,2,10.0478466,0.8981497525943896,0.8150275735294117,0.9,0.8173913043478261,51,70,0.13910331278098892,consecincrease
8,heart,32,2,10.3942092,0.9070062958470513,0.8241724638789083,0.908695652173913,0.8260869565217391,54,75,0.1393140933496664,consecincrease
9,heart,32,2,8.4132483,0.8982692307692308,0.8241724638789083,0.9,0.8260869565217391,47,65,0.1391490402528847,consecincrease
10,heart,32,2,9.1682174,0.884864937715397,0.8244810744810744,0.8869565217391304,0.8260869565217391,41,60,0.1397895837099774,consecincrease
11,heart,32,2,8.4865048,0.8916965774388691,0.8117588838767391,0.8934782608695652,0.8130434782608695,46,65,0.14007962958040898,consecincrease
12,heart,32,2,10.7664844,0.9116387176088669,0.8196078431372549,0.9130434782608695,0.8217391304347826,62,80,0.13977154219829602,consecincrease
13,heart,32,2,9.1172258,0.8852559674572109,0.7987674984783932,0.8869565217391304,0.8,40,60,0.1409840435547149,consecincrease
14,heart,32,2,8.9346958,0.9093787688774211,0.8202405688251777,0.9108695652173913,0.8217391304347826,49,70,0.14052171617487136,consecincrease
15,heart,32,2,9.4391294,0.8781492166391338,0.8153810870728537,0.8804347826086957,0.8173913043478261,43,65,0.13946035106600269,consecincrease
16,heart,32,2,8.5014913,0.9026923076923077,0.8241724638789083,0.9043478260869565,0.8260869565217391,47,65,0.13971162921802552,consecincrease
17,heart,32,2,9.8937656,0.9047348420996865,0.8104310824021008,0.9065217391304348,0.8130434782608695,52,70,0.1402326687107502,consecincrease
18,heart,32,2,10.740715,0.909274145055537,0.8199385155906895,0.9108695652173913,0.8217391304347826,62,80,0.13907331351690108,consecincrease
19,heart,32,2,11.7551722,0.9073221275615934,0.8199385155906895,0.908695652173913,0.8217391304347826,59,80,0.14028724534666143,consecincrease
20,heart,32,2,8.5122159,0.8892932093417278,0.8199385155906895,0.8913043478260869,0.8217391304347826,43,65,0.13989877843368034,consecincrease
21,heart,32,2,10.2721376,0.9049582210177831,0.8287220026350461,0.9065217391304348,0.8304347826086956,56,75,0.1385627816878475,consecincrease
22,heart,32,2,9.5382415,0.8957444243520193,0.8287220026350461,0.8978260869565218,0.8304347826086956,46,65,0.13878885581192105,consecincrease
23,heart,32,2,10.4683755,0.9028025893697535,0.8335238095238096,0.9043478260869565,0.8347826086956521,56,75,0.13957375245133652,consecincrease
24,heart,32,2,8.4736319,0.9070062958470513,0.8241724638789083,0.908695652173913,0.8260869565217391,47,65,0.13857302119552248,consecincrease
25,heart,32,2,9.9850361,0.9029088955407168,0.8160000000000001,0.9043478260869565,0.8173913043478261,49,70,0.14008438458258338,consecincrease
26,heart,32,2,10.747582,0.9026923076923077,0.8153810870728537,0.9043478260869565,0.8173913043478261,59,80,0.13864384084364312,consecincrease
27,heart,32,2,10.5692325,0.9049582210177831,0.8111550285463329,0.9065217391304348,0.8130434782608695,54,75,0.13955116660813183,consecincrease
28,heart,32,2,10.3772755,0.9093787688774211,0.8241724638789083,0.9108695652173913,0.8260869565217391,56,75,0.1395967622895001,consecincrease
29,heart,32,2,9.5147229,0.900422842134126,0.7981532356532357,0.9021739130434783,0.8,43,65,0.14179954210945048,consecincrease
30,heart,32,2,10.678796,0.9051660074313796,0.8244810744810744,0.9065217391304348,0.8260869565217391,60,80,0.13791339962358165,consecincrease
1,horse,58,3,2.308243,0.7794252846033239,0.6685203574975174,0.8571428571428571,0.7582417582417582,17,35,0.1146319690437726,consecincrease
2,horse,58,3,2.5277144,0.7726032252348043,0.6685203574975174,0.8516483516483516,0.7582417582417582,16,35,0.11172329811607858,consecincrease
3,horse,58,3,2.4426621,0.7935286779155527,0.644833512758041,0.8571428571428571,0.7692307692307693,17,35,0.11332338282417663,consecincrease
4,horse,58,3,2.4620466,0.7616947984397003,0.6493552375905317,0.8516483516483516,0.7582417582417582,17,35,0.11194708317280788,consecincrease
5,horse,58,3,2.6460815,0.7820079669650276,0.6481481481481481,0.8681318681318682,0.7362637362637363,19,40,0.11668809718611932,consecincrease
6,horse,58,3,2.479606,0.7880644864781609,0.6722310545839957,0.8571428571428571,0.7692307692307693,16,35,0.11164487379369112,consecincrease
7,horse,58,3,2.7669921,0.7879793076395019,0.6764780975307291,0.8626373626373627,0.7692307692307693,18,40,0.11193749873351266,consecincrease
8,horse,58,3,2.8503474,0.8070909744696152,0.6685203574975174,0.8681318681318682,0.7472527472527473,18,40,0.1153593150637521,consecincrease
9,horse,58,3,2.484986,0.7854753540575771,0.6685203574975174,0.8571428571428571,0.7582417582417582,17,35,0.11297681975861545,consecincrease
10,horse,58,3,2.8206735,0.7820079669650276,0.6403001982441235,0.8681318681318682,0.7252747252747253,18,40,0.11664242780754101,consecincrease
11,horse,58,3,2.3564437,0.7843485556754164,0.6560787029023137,0.8681318681318682,0.7362637362637363,17,35,0.11700981482302959,consecincrease
12,horse,58,3,2.653375,0.8087702735074048,0.6641025641025641,0.8681318681318682,0.7362637362637363,16,35,0.11574287598787081,consecincrease
13,horse,58,3,2.6361255,0.7820079669650276,0.6560787029023137,0.8681318681318682,0.7472527472527473,18,40,0.11590369834284713,consecincrease
14,horse,58,3,2.6325841,0.777659069325736,0.6560787029023137,0.8626373626373627,0.7472527472527473,16,35,0.11371019910135831,consecincrease
15,horse,58,3,2.6257145,0.7844027015618403,0.6560787029023137,0.8516483516483516,0.7472527472527473,18,40,0.11238353932651915,consecincrease
16,horse,58,3,2.5127849,0.7895283018867923,0.6685203574975174,0.8736263736263736,0.7582417582417582,17,35,0.11586975834616724,consecincrease
17,horse,58,3,2.4103954,0.7729197163412937,0.6685203574975174,0.8571428571428571,0.7582417582417582,17,35,0.11324207404326783,consecincrease
18,horse,58,3,2.3506076,0.777659069325736,0.6606577606094747,0.8681318681318682,0.7362637362637363,17,35,0.11485587308696431,consecincrease
19,horse,58,3,2.6109913,0.8176185333644089,0.6722310545839957,0.8681318681318682,0.7692307692307693,16,35,0.11667359684243261,consecincrease
20,horse,58,3,2.3383162,0.7947579273706863,0.6764780975307291,0.8681318681318682,0.7582417582417582,17,35,0.11380729011583743,consecincrease
21,horse,58,3,2.4996559,0.7661764190653514,0.6685203574975174,0.8626373626373627,0.7582417582417582,16,35,0.11238693359535554,consecincrease
22,horse,58,3,2.4149528,0.7794252846033239,0.6722310545839957,0.8681318681318682,0.7582417582417582,17,35,0.1152659871551895,consecincrease
23,horse,58,3,2.348234,0.777659069325736,0.6685203574975174,0.8571428571428571,0.7582417582417582,16,35,0.11457900577063618,consecincrease
24,horse,58,3,2.5662285,0.7838319088319089,0.6722310545839957,0.8626373626373627,0.7582417582417582,16,35,0.11447759597874002,consecincrease
25,horse,58,3,2.6664151,0.811792388795873,0.6641025641025641,0.8681318681318682,0.7582417582417582,18,40,0.11453055818975727,consecincrease
26,horse,58,3,2.5033921,0.7738593666129899,0.6685203574975174,0.8626373626373627,0.7582417582417582,16,35,0.11313143962228214,consecincrease
27,horse,58,3,2.4043778,0.7920163392459787,0.6560787029023137,0.8626373626373627,0.7472527472527473,16,35,0.11261729446911861,consecincrease
28,horse,58,3,2.489177,0.753303412646899,0.6764780975307291,0.8571428571428571,0.7692307692307693,17,35,0.11246918539916603,consecincrease
29,horse,58,3,2.3980029,0.7844923039025317,0.6764780975307291,0.8571428571428571,0.7582417582417582,16,35,0.11388769024822946,consecincrease
30,horse,58,3,2.7589834,0.7921263405583963,0.6606577606094747,0.8681318681318682,0.7472527472527473,18,40,0.11271066527007238,consecincrease
1,soybean,80,19,10.0123892,0.9865902492782846,0.9486020807849972,1.0,1.0,49,70,0.006260166934458047,consecincrease
2,soybean,80,19,9.1292332,0.9876077919097593,0.9676083349589147,1.0,1.0,45,65,0.006380343500244082,consecincrease
3,soybean,80,19,9.8165502,0.9876077919097593,0.9648890601917113,1.0,1.0,48,70,0.006292463021260659,consecincrease
4,soybean,80,19,13.1868812,0.9876077919097593,0.9507913158308089,1.0,1.0,76,95,0.006298969320125509,consecincrease
5,soybean,80,19,9.6340209,0.9876077919097593,0.9648890601917113,1.0,1.0,50,70,0.006281957849821767,consecincrease
6,soybean,80,19,9.891331,0.9876077919097593,0.9487281915668455,1.0,1.0,48,70,0.006343566148927022,consecincrease
7,soybean,80,19,11.2574991,0.9865902492782846,0.9676083349589147,1.0,1.0,59,80,0.006189918785249232,consecincrease
8,soybean,80,19,17.9345891,0.9768202527190841,0.9239057245096935,1.0,1.0,108,130,0.005947543194472604,consecincrease
9,soybean,80,19,10.3700346,0.9876077919097593,0.9567918941998085,1.0,1.0,49,70,0.00666888411945301,consecincrease
10,soybean,80,19,12.0444386,0.9876077919097593,0.9604060641199081,1.0,1.0,63,85,0.006309655656600807,consecincrease
11,soybean,80,19,21.071676,0.9780009879487466,0.9414575225568477,1.0,1.0,118,150,0.005858555841428246,consecincrease
12,soybean,80,19,9.8884299,0.9848275784749125,0.9648890601917113,1.0,1.0,49,70,0.00624935465497277,consecincrease
13,soybean,80,19,9.7595831,0.9876077919097593,0.9652897298517701,1.0,1.0,49,70,0.006475596388158352,consecincrease
14,soybean,80,19,9.1307724,0.9876077919097593,0.9569756927473252,1.0,1.0,46,65,0.0066432875421390675,consecincrease
15,soybean,80,19,10.4550574,0.9876077919097593,0.9436399585726392,1.0,1.0,52,75,0.006565691306919772,consecincrease
16,soybean,80,19,8.7508064,0.9865902492782846,0.9593461540829962,1.0,1.0,47,65,0.006088144994146059,consecincrease
17,soybean,80,19,9.9026022,0.9865902492782846,0.9650708692635545,1.0,1.0,50,70,0.00632410879749912,consecincrease
18,soybean,80,19,10.4994568,0.9876077919097593,0.9676083349589147,1.0,1.0,50,70,0.006055938591612754,consecincrease
19,soybean,80,19,19.1860645,0.9829718992590601,0.9602859457859937,1.0,1.0,100,120,0.0063410193425286684,consecincrease
20,soybean,80,19,9.7034571,0.9876077919097593,0.9544382270519648,1.0,1.0,47,70,0.006248461664424719,consecincrease
21,soybean,80,19,10.2056456,0.9876077919097593,0.9382418479113704,1.0,1.0,53,75,0.006283690183944037,consecincrease
22,soybean,80,19,9.0072568,0.9861775651249335,0.9622102242976462,1.0,1.0,45,65,0.006459381473318217,consecincrease
23,soybean,80,19,8.8568066,0.9876077919097593,0.9676083349589147,1.0,1.0,46,65,0.00629904616893959,consecincrease
24,soybean,80,19,8.9129193,0.985171575432274,0.9484032662300914,1.0,1.0,45,65,0.006734158024983801,consecincrease
