nsel,atrain,atest,ftrain,ftest,nenhanced,nin,nout
67,0.8840579710144928,0.8430232558139535,0.8832329249306167,0.8429754860524091,25,74,2
68,0.8840579710144928,0.8430232558139535,0.8832329249306167,0.8429754860524091,25,74,2
69,0.8840579710144928,0.8430232558139535,0.8832329249306167,0.8429754860524091,25,74,2
70,0.8840579710144928,0.8430232558139535,0.8832329249306167,0.8429754860524091,25,74,2
71,0.8840579710144928,0.8430232558139535,0.8832329249306167,0.8429754860524091,25,74,2
72,0.8840579710144928,0.8430232558139535,0.8832329249306167,0.8429754860524091,25,74,2
73,0.8840579710144928,0.8430232558139535,0.8832329249306167,0.8429754860524091,25,74,2
74,0.8840579710144928,0.8430232558139535,0.8832329249306167,0.8429754860524091,25,74,2
1,0.8347826086956521,0.8604651162790697,0.8346436829934833,0.8604651162790697,0,74,2
2,0.8347826086956521,0.8604651162790697,0.8346436829934833,0.8604651162790697,0,74,2
3,0.8347826086956521,0.8604651162790697,0.8346436829934833,0.8604651162790697,1,74,2
4,0.8347826086956521,0.8604651162790697,0.8346436829934833,0.8604651162790697,2,74,2
5,0.8434782608695652,0.8546511627906976,0.8432557043817729,0.8546462495352061,2,74,2
6,0.8434782608695652,0.8546511627906976,0.8432557043817729,0.8546462495352061,2,74,2
7,0.8405797101449275,0.8604651162790697,0.8403866050924874,0.8604651162790697,3,74,2
8,0.8405797101449275,0.8662790697674418,0.840316757693829,0.8662383770076078,3,74,2
9,0.8463768115942029,0.8662790697674418,0.8461234210504169,0.8662745495723896,3,74,2
10,0.8492753623188406,0.8662790697674418,0.8489085028971837,0.8662383770076078,4,74,2
11,0.8521739130434782,0.872093023255814,0.8516754478398314,0.8720238095238095,4,74,2
12,0.855072463768116,0.872093023255814,0.8546315647542642,0.8719371869500474,5,74,2
13,0.8608695652173913,0.877906976744186,0.8605309257512465,0.8778037146046889,6,74,2
14,0.8608695652173913,0.877906976744186,0.8605309257512465,0.8778037146046889,6,74,2
15,0.8579710144927536,0.872093023255814,0.8576648788825367,0.8719371869500474,7,74,2
16,0.863768115942029,0.877906976744186,0.8633087460484721,0.8778037146046889,7,74,2
17,0.8666666666666667,0.872093023255814,0.8661708156243675,0.8719371869500474,7,74,2
18,0.863768115942029,0.8662790697674418,0.8632118844956598,0.8661659731384688,8,74,2
19,0.863768115942029,0.8662790697674418,0.8631056404021984,0.8661659731384688,9,74,2
20,0.8782608695652174,0.8604651162790697,0.8777173913043479,0.8602951130364154,9,74,2
21,0.8724637681159421,0.8604651162790697,0.8718944099378882,0.8602951130364154,9,74,2
22,0.8753623188405797,0.8604651162790697,0.8748534262407099,0.8602951130364154,9,74,2
23,0.8695652173913043,0.8604651162790697,0.8689309322999772,0.8602951130364154,9,74,2
24,0.8724637681159421,0.8546511627906976,0.8717905405405406,0.8544100220077874,9,74,2
25,0.8753623188405797,0.8546511627906976,0.8746503983979586,0.8544100220077874,10,74,2
26,0.8695652173913043,0.8546511627906976,0.8688201843699567,0.8544100220077874,10,74,2
27,0.8724637681159421,0.8546511627906976,0.8716778251166566,0.8544100220077874,11,74,2
28,0.8927536231884058,0.8546511627906976,0.8921410404819643,0.8544100220077874,11,74,2
29,0.8869565217391304,0.8430232558139535,0.8864068079933136,0.8425922787513134,11,74,2
30,0.8898550724637682,0.8430232558139535,0.8892736486486487,0.8425922787513134,12,74,2
31,0.8898550724637682,0.8488372093023255,0.8892736486486487,0.8485094850948509,12,74,2
32,0.8898550724637682,0.8430232558139535,0.8892736486486487,0.8425922787513134,12,74,2
33,0.8869565217391304,0.8662790697674418,0.8864068079933136,0.8662383770076078,12,74,2
34,0.8927536231884058,0.8488372093023255,0.8921410404819643,0.8486530391227833,13,74,2
35,0.8956521739130435,0.8430232558139535,0.8951013513513513,0.8427628237684104,13,74,2
36,0.8956521739130435,0.8430232558139535,0.8951013513513513,0.8427628237684104,14,74,2
37,0.8956521739130435,0.8430232558139535,0.8951013513513513,0.8427628237684104,14,74,2
38,0.8985507246376812,0.8313953488372093,0.8979712545099663,0.830932447547707,14,74,2
39,0.8985507246376812,0.8313953488372093,0.8979712545099663,0.830932447547707,14,74,2
40,0.8927536231884058,0.8604651162790697,0.8921410404819643,0.8603896103896104,14,74,2
41,0.8956521739130435,0.8546511627906976,0.8950091296409008,0.8545282316722487,14,74,2
42,0.8956521739130435,0.8546511627906976,0.8950091296409008,0.8545282316722487,15,74,2
43,0.8927536231884058,0.8604651162790697,0.8920425233210139,0.8603896103896104,16,74,2
44,0.8898550724637682,0.8488372093023255,0.8891763035098397,0.8486530391227833,17,74,2
45,0.8898550724637682,0.8488372093023255,0.8891763035098397,0.8486530391227833,18,74,2
46,0.8869565217391304,0.8488372093023255,0.8863108264539625,0.8486530391227833,18,74,2
47,0.8898550724637682,0.8488372093023255,0.8891763035098397,0.8486530391227833,19,74,2
48,0.8898550724637682,0.8488372093023255,0.8891763035098397,0.8486530391227833,19,74,2
49,0.8927536231884058,0.8546511627906976,0.8920425233210139,0.8545282316722487,19,74,2
50,0.8927536231884058,0.8546511627906976,0.8920425233210139,0.8545282316722487,19,74,2
51,0.8927536231884058,0.8604651162790697,0.8920425233210139,0.8603896103896104,19,74,2
52,0.8927536231884058,0.8604651162790697,0.8920425233210139,0.8603896103896104,20,74,2
53,0.8927536231884058,0.8546511627906976,0.8920425233210139,0.8545282316722487,20,74,2
54,0.8927536231884058,0.8546511627906976,0.8920425233210139,0.8545282316722487,21,74,2
55,0.8927536231884058,0.8546511627906976,0.8920425233210139,0.8545282316722487,21,74,2
56,0.8927536231884058,0.8604651162790697,0.8920425233210139,0.8603896103896104,21,74,2
57,0.8927536231884058,0.8604651162790697,0.8920425233210139,0.8603896103896104,21,74,2
58,0.8927536231884058,0.8604651162790697,0.8920425233210139,0.8603896103896104,21,74,2
59,0.8956521739130435,0.8604651162790697,0.894909632437555,0.8603896103896104,21,74,2
60,0.8927536231884058,0.8604651162790697,0.8920425233210139,0.8602951130364154,22,74,2
61,0.8927536231884058,0.8604651162790697,0.8920425233210139,0.8602951130364154,22,74,2
62,0.8927536231884058,0.8546511627906976,0.8920425233210139,0.8545282316722487,22,74,2
63,0.8927536231884058,0.8488372093023255,0.8920425233210139,0.8487554112554112,22,74,2
64,0.8927536231884058,0.8488372093023255,0.8920425233210139,0.8487554112554112,23,74,2
65,0.8927536231884058,0.8488372093023255,0.8920425233210139,0.8487554112554112,24,74,2
66,0.8898550724637682,0.8372093023255814,0.8891763035098397,0.8371212121212122,24,74,2
67,0.8898550724637682,0.8372093023255814,0.8891763035098397,0.8371212121212122,25,74,2
68,0.8898550724637682,0.8372093023255814,0.8891763035098397,0.8371212121212122,25,74,2
69,0.8898550724637682,0.8372093023255814,0.8891763035098397,0.8371212121212122,25,74,2
70,0.8898550724637682,0.8372093023255814,0.8891763035098397,0.8371212121212122,25,74,2
71,0.8898550724637682,0.8372093023255814,0.8891763035098397,0.8371212121212122,25,74,2
72,0.8898550724637682,0.8372093023255814,0.8891763035098397,0.8371212121212122,25,74,2
73,0.8898550724637682,0.8372093023255814,0.8891763035098397,0.8371212121212122,25,74,2
74,0.8898550724637682,0.8372093023255814,0.8891763035098397,0.8371212121212122,25,74,2
1,0.8347826086956521,0.8604651162790697,0.8346436829934833,0.8604651162790697,0,74,2
2,0.8347826086956521,0.8604651162790697,0.8346436829934833,0.8604651162790697,0,74,2
3,0.8347826086956521,0.8604651162790697,0.8346436829934833,0.8604651162790697,1,74,2
4,0.8405797101449275,0.8604651162790697,0.8403866050924874,0.8604651162790697,2,74,2
5,0.8376811594202899,0.8604651162790697,0.8374503600996164,0.8604462474645029,2,74,2
6,0.8347826086956521,0.8604651162790697,0.8345824816413052,0.8604462474645029,2,74,2
7,0.8318840579710145,0.8662790697674418,0.8316450158174598,0.8662383770076078,2,74,2
8,0.8347826086956521,0.8662790697674418,0.8345100943372409,0.8662383770076078,3,74,2
9,0.8347826086956521,0.8662790697674418,0.8345100943372409,0.8662383770076078,4,74,2
10,0.8405797101449275,0.8662790697674418,0.840316757693829,0.8661659731384688,4,74,2
11,0.8434782608695652,0.8662790697674418,0.8433716707021792,0.8662745495723896,4,74,2
12,0.8434782608695652,0.8546511627906976,0.8433189800174931,0.8546462495352061,4,74,2
13,0.8405797101449275,0.8546511627906976,0.8403866050924874,0.8546462495352061,5,74,2
14,0.855072463768116,0.8604651162790697,0.8547197143242151,0.8604651162790697,5,74,2
15,0.863768115942029,0.8604651162790697,0.8634744756628413,0.8604651162790697,6,74,2
16,0.863768115942029,0.8604651162790697,0.8634744756628413,0.8604651162790697,7,74,2
17,0.8695652173913043,0.8662790697674418,0.8692091894760785,0.8662745495723896,7,74,2
18,0.8724637681159421,0.8662790697674418,0.8720757769837524,0.8662745495723896,8,74,2
19,0.8695652173913043,0.8662790697674418,0.8692091894760785,0.8662745495723896,8,74,2
20,0.8724637681159421,0.872093023255814,0.8720757769837524,0.8720757268424612,9,74,2
21,0.8724637681159421,0.872093023255814,0.8720757769837524,0.8720757268424612,10,74,2
22,0.8724637681159421,0.8662790697674418,0.8720757769837524,0.8662383770076078,11,74,2
23,0.8695652173913043,0.8662790697674418,0.8691253951527924,0.8662383770076078,11,74,2
24,0.8724637681159421,0.8662790697674418,0.8720757769837524,0.8662383770076078,11,74,2
25,0.8753623188405797,0.8662790697674418,0.8750221143882528,0.8662383770076078,11,74,2
26,0.8753623188405797,0.872093023255814,0.8750221143882528,0.8720757268424612,12,74,2
27,0.8724637681159421,0.872093023255814,0.8720757769837524,0.8720757268424612,13,74,2
28,0.8724637681159421,0.872093023255814,0.8720757769837524,0.8720757268424612,13,74,2
29,0.8782608695652174,0.872093023255814,0.8777173913043479,0.8720757268424612,13,74,2
30,0.8840579710144928,0.872093023255814,0.8835403726708074,0.8720757268424612,14,74,2
31,0.8840579710144928,0.872093023255814,0.8835403726708074,0.8720757268424612,14,74,2
32,0.8869565217391304,0.8662790697674418,0.8864068079933136,0.8662383770076078,14,74,2
