lambda,run,dataset,nin,nout,ftrain,ftest,atrain,atest
0.1,5,gene,145,3,0.9028091061111437,0.84575983767028,0.964735516372796,0.9419924337957125
0.1,6,gene,145,3,0.9024875561646798,0.8429465048713771,0.9615869017632241,0.9445145018915511
0.1,7,gene,145,3,0.9068744907546948,0.8363367354433947,0.9609571788413098,0.9445145018915511
0.1,8,gene,145,3,0.8955912832439962,0.846572791662544,0.9634760705289672,0.9445145018915511
0.1,9,gene,145,3,0.9061114945172916,0.8470798470798471,0.9603274559193955,0.9457755359394704
0.1,10,gene,145,3,0.9071163533401517,0.8472073487065991,0.9609571788413098,0.9344262295081968
0.1,11,gene,145,3,0.8974985126416524,0.8454094834475908,0.9615869017632241,0.9457755359394704
0.1,12,gene,145,3,0.9043412504315134,0.8402987827460113,0.9634760705289672,0.9394703656998739
0.1,13,gene,145,3,0.9019214949819938,0.8577866918357716,0.9634760705289672,0.9457755359394704
0.1,14,gene,145,3,0.904774973637069,0.8586572185149647,0.9615869017632241,0.9394703656998739
0.1,15,gene,145,3,0.9042172023812111,0.8429834785857931,0.9615869017632241,0.9293820933165196
0.1,16,gene,145,3,0.9029607914955919,0.851631255984549,0.9628463476070529,0.9495586380832283
0.1,17,gene,145,3,0.8999305565168564,0.8530450370941168,0.9596977329974811,0.9457755359394704
0.1,18,gene,145,3,0.9077527991768153,0.8454818426635421,0.9628463476070529,0.9407313997477932
0.1,19,gene,145,3,0.8991712824787359,0.8444720205559921,0.9609571788413098,0.9445145018915511
0.1,20,gene,145,3,0.8955042781587985,0.8414489471516472,0.9603274559193955,0.9382093316519546
0.1,21,gene,145,3,0.9062228638613541,0.8460513692438907,0.9628463476070529,0.9319041614123581
0.1,22,gene,145,3,0.8950159900093424,0.8480598519604993,0.9628463476070529,0.9419924337957125
0.1,23,gene,145,3,0.9029088849856758,0.8513511101592061,0.9603274559193955,0.9382093316519546
0.1,24,gene,145,3,0.9072852510364907,0.8422563356796475,0.9628463476070529,0.9432534678436317
0.1,25,gene,145,3,0.9082706019769842,0.8536360994505946,0.9659949622166247,0.9369482976040353
0.1,26,gene,145,3,0.8994835685959258,0.8455883931875913,0.9590680100755667,0.935687263556116
0.1,27,gene,145,3,0.9038558079676827,0.8520295047678165,0.9590680100755667,0.9419924337957125
0.1,28,gene,145,3,0.9053323145332831,0.8436377101776059,0.9590680100755667,0.9407313997477932
0.1,29,gene,145,3,0.9004653538461161,0.8372761570752961,0.9596977329974811,0.9382093316519546
0.1,30,gene,145,3,0.9007851101412615,0.8400146249493923,0.9641057934508817,0.9331651954602774
0.1,1,glass,34,6,0.6534846732215153,0.43839869281045757,0.8037383177570093,0.8113207547169812
0.1,2,glass,34,6,0.5587339148265921,0.4950349730535489,0.7757009345794392,0.7169811320754716
0.1,3,glass,34,6,0.5862544628367413,0.44176837401627317,0.822429906542056,0.7735849056603774
0.1,4,glass,34,6,0.6213669323425421,0.4438360450563204,0.7757009345794392,0.7547169811320755
0.1,5,glass,34,6,0.6497204968944099,0.5560098039215686,0.8317757009345794,0.7924528301886793
0.1,6,glass,34,6,0.6461513580318435,0.6398901575372162,0.8317757009345794,0.7547169811320755
0.1,7,glass,34,6,0.578060828060828,0.6398550724637682,0.8130841121495327,0.7169811320754716
0.1,8,glass,34,6,0.5547734429313377,0.6397297297297297,0.7850467289719626,0.7169811320754716
0.1,9,glass,34,6,0.6132478632478633,0.6054106280193237,0.8037383177570093,0.8113207547169812
0.1,10,glass,34,6,0.6115106203512001,0.6261454146876142,0.8317757009345794,0.7547169811320755
0.1,11,glass,34,6,0.6103398853398854,0.4945355813776866,0.794392523364486,0.7547169811320755
0.1,12,glass,34,6,0.5560232326688023,0.5738578329882678,0.794392523364486,0.7547169811320755
0.1,13,glass,34,6,0.6324694483047669,0.5547819127651061,0.7757009345794392,0.8301886792452831
0.1,14,glass,34,6,0.6389579082815797,0.4884259259259259,0.7850467289719626,0.7169811320754716
0.1,15,glass,34,6,0.5404488439436451,0.536060684487497,0.7476635514018691,0.7735849056603774
0.1,16,glass,34,6,0.585513266559236,0.5900083542188805,0.7850467289719626,0.7169811320754716
0.1,17,glass,34,6,0.570045982820368,0.3529657477025898,0.794392523364486,0.7547169811320755
0.1,18,glass,34,6,0.5753369755086002,0.3527608915906788,0.7663551401869159,0.7735849056603774
0.1,19,glass,34,6,0.6359043523147446,0.5791986359761296,0.7757009345794392,0.7735849056603774
0.1,20,glass,34,6,0.686513404096074,0.5618073316283034,0.8317757009345794,0.7547169811320755
0.1,21,glass,34,6,0.6428696483044308,0.46634070294784574,0.8130841121495327,0.6792452830188679
0.1,22,glass,34,6,0.599188178077067,0.5591803568274157,0.8130841121495327,0.7924528301886793
0.1,23,glass,34,6,0.6330433969322858,0.5305958132045089,0.8130841121495327,0.7547169811320755
0.1,24,glass,34,6,0.6397087367440466,0.5154248366013072,0.822429906542056,0.7547169811320755
0.1,25,glass,34,6,0.6485457506443516,0.51828231292517,0.822429906542056,0.7547169811320755
0.1,26,glass,34,6,0.6163500427324544,0.5485838779956427,0.7476635514018691,0.7169811320754716
0.1,27,glass,34,6,0.5721136794471962,0.6161764705882353,0.8130841121495327,0.7924528301886793
0.1,28,glass,34,6,0.6371793888249585,0.5654641654641654,0.7850467289719626,0.7547169811320755
0.1,29,glass,34,6,0.6567431555016087,0.6607086343309254,0.7663551401869159,0.7358490566037735
0.1,30,glass,34,6,0.5701445347786811,0.546995161701044,0.7476635514018691,0.7169811320754716
0.1,1,heart,57,2,0.8790625194193089,0.7763968051240016,0.8804347826086957,0.7782608695652173
0.1,2,heart,57,2,0.8741546716838412,0.8027030633447073,0.8760869565217392,0.8043478260869565
0.1,3,heart,57,2,0.8658693397195971,0.7949972501943828,0.8673913043478261,0.7956521739130434
0.1,4,heart,57,2,0.8726394378568292,0.8295033358042995,0.8739130434782608,0.8304347826086956
0.1,5,heart,57,2,0.863733659506154,0.7992562234365513,0.8652173913043478,0.8
0.1,6,heart,57,2,0.8573303113443875,0.8202405688251777,0.8586956521739131,0.8217391304347826
0.1,7,heart,57,2,0.8634727328431373,0.786046511627907,0.8652173913043478,0.7869565217391304
0.1,8,heart,57,2,0.8656072340282867,0.7987674984783932,0.8673913043478261,0.8
0.1,9,heart,57,2,0.8662223302868639,0.7864681028439341,0.8673913043478261,0.7869565217391304
0.1,10,heart,57,2,0.872280943627451,0.8032730797741916,0.8739130434782608,0.8043478260869565
0.1,11,heart,57,2,0.8766850490196079,0.7773137161841481,0.8782608695652174,0.7782608695652173
0.1,12,heart,57,2,0.8745448542815994,0.8077653673732998,0.8760869565217392,0.808695652173913
0.1,13,heart,57,2,0.8856049736967958,0.790528233151184,0.8869565217391304,0.7913043478260869
0.1,14,heart,57,2,0.8612009138324928,0.7990274295266317,0.8630434782608696,0.8
0.1,15,heart,57,2,0.8772374616367067,0.7945296610974891,0.8782608695652174,0.7956521739130434
0.1,16,heart,57,2,0.8742898238043869,0.7728136159866271,0.8760869565217392,0.7739130434782608
0.1,17,heart,57,2,0.8761538461538462,0.80300348312682,0.8782608695652174,0.8043478260869565
0.1,18,heart,57,2,0.8610571736785329,0.806929181929182,0.8630434782608696,0.808695652173913
0.1,19,heart,57,2,0.8569371145316484,0.7851655578642368,0.8586956521739131,0.7869565217391304
0.1,20,heart,57,2,0.8701429193441117,0.7902894916799635,0.8717391304347826,0.7913043478260869
0.1,21,heart,57,2,0.8747797183260025,0.7984761904761905,0.8760869565217392,0.8
0.1,22,heart,57,2,0.879173412419827,0.7900182592818016,0.8804347826086957,0.7913043478260869
0.1,23,heart,57,2,0.8634727328431373,0.8111550285463329,0.8652173913043478,0.8130434782608695
0.1,24,heart,57,2,0.8831115905549562,0.8111550285463329,0.8847826086956522,0.8130434782608695
0.1,25,heart,57,2,0.8700135542240806,0.8207599171275969,0.8717391304347826,0.8217391304347826
0.1,26,heart,57,2,0.8764295034154579,0.8032730797741916,0.8782608695652174,0.8043478260869565
0.1,27,heart,57,2,0.8726394378568292,0.7935880544576197,0.8739130434782608,0.7956521739130434
0.1,28,heart,57,2,0.8701429193441117,0.790909090909091,0.8717391304347826,0.7913043478260869
0.1,29,heart,57,2,0.8746647928527382,0.8114718160849426,0.8760869565217392,0.8130434782608695
0.1,30,heart,57,2,0.8680057388809181,0.780952380952381,0.8695652173913043,0.782608695652174
0.1,1,horse,83,3,0.8814268461007592,0.5148063383357502,0.8681318681318682,0.6813186813186813
0.1,2,horse,83,3,0.8660351775685404,0.5014005602240896,0.8791208791208791,0.6923076923076923
0.1,3,horse,83,3,0.8520956769804696,0.6237154150197629,0.8791208791208791,0.7252747252747253
0.1,4,horse,83,3,0.842038760351746,0.5373708494589915,0.8736263736263736,0.7252747252747253
0.1,5,horse,83,3,0.8797210146955479,0.49914529914529915,0.8846153846153846,0.6703296703296703
0.1,6,horse,83,3,0.8585616149340894,0.5443291424152669,0.8901098901098901,0.6923076923076923
0.1,7,horse,83,3,0.8478521254042225,0.5638823835545147,0.8736263736263736,0.6483516483516484
0.1,8,horse,83,3,0.8490054099042862,0.49854156538648525,0.8736263736263736,0.6923076923076923
0.1,9,horse,83,3,0.8351660839338221,0.5579343839825552,0.8901098901098901,0.7142857142857143
0.1,10,horse,83,3,0.8680579666151255,0.4971709304564398,0.8736263736263736,0.7142857142857143
0.1,11,horse,83,3,0.9191645569137982,0.5274739607594701,0.8736263736263736,0.7032967032967034
0.1,12,horse,83,3,0.8118019142738243,0.5185667046132163,0.8571428571428571,0.6813186813186813
0.1,13,horse,83,3,0.8642456089135405,0.5412574543009325,0.8956043956043956,0.7362637362637363
0.1,14,horse,83,3,0.8559950064882801,0.5873642708995525,0.8626373626373627,0.7252747252747253
0.1,15,horse,83,3,0.8622073916191564,0.565683860765828,0.8791208791208791,0.7032967032967034
0.1,16,horse,83,3,0.8307846307846307,0.5472705242820185,0.8626373626373627,0.6813186813186813
0.1,17,horse,83,3,0.8647454216754769,0.5225566091999515,0.8626373626373627,0.7252747252747253
0.1,18,horse,83,3,0.8503637134068031,0.5566151020696476,0.8956043956043956,0.7032967032967034
0.1,19,horse,83,3,0.8607081184143001,0.5766007033688613,0.8791208791208791,0.7362637362637363
0.1,20,horse,83,3,0.8372187584711304,0.47074190177638453,0.8516483516483516,0.7032967032967034
0.1,21,horse,83,3,0.8768407479045778,0.4090802882973561,0.8956043956043956,0.6373626373626373
0.1,22,horse,83,3,0.8773219333395459,0.5219821162444113,0.9010989010989011,0.7142857142857143
0.1,23,horse,83,3,0.8253396302469742,0.4420634920634921,0.8571428571428571,0.5824175824175825
0.1,24,horse,83,3,0.84587237528414,0.4967838188177171,0.8791208791208791,0.6703296703296703
0.1,25,horse,83,3,0.8374551813749914,0.6221936956211668,0.8901098901098901,0.7912087912087912
0.1,26,horse,83,3,0.8485564256526912,0.6252811515969411,0.8956043956043956,0.7362637362637363
0.1,27,horse,83,3,0.8762452534142922,0.5671812911210995,0.8956043956043956,0.6923076923076923
0.1,28,horse,83,3,0.874073541626733,0.5179255610290093,0.8901098901098901,0.7692307692307693
0.1,29,horse,83,3,0.8651464477551434,0.4553691922112975,0.8846153846153846,0.6813186813186813
0.1,30,horse,83,3,0.8238968633705476,0.5402013613159388,0.8736263736263736,0.7142857142857143
0.1,1,soybean,105,19,0.9838057170632003,0.9420182157024263,1.0,1.0
0.1,2,soybean,105,19,0.9749466901772023,0.9340681078747174,1.0,1.0
0.1,3,soybean,105,19,0.9778088555178338,0.934234466668623,1.0,1.0
0.1,4,soybean,105,19,0.9725189773475625,0.9381428051788162,1.0,1.0
0.1,5,soybean,105,19,0.975337353992518,0.9290414016551395,1.0,1.0
0.1,6,soybean,105,19,0.9789796658299184,0.9479807721395296,1.0,1.0
0.1,7,soybean,105,19,0.9792792713819601,0.9425354376083227,1.0,1.0
0.1,8,soybean,105,19,0.9762386907897744,0.9370631739052794,1.0,1.0
0.1,9,soybean,105,19,0.9734542031755654,0.9253075912679528,1.0,1.0
0.1,10,soybean,105,19,0.9735027716451865,0.944837987282809,1.0,1.0
0.1,11,soybean,105,19,0.9788663410815288,0.9394399075839517,1.0,1.0
0.1,12,soybean,105,19,0.9724596358425351,0.9399187707166455,1.0,1.0
0.1,13,soybean,105,19,0.9764513436340063,0.9421851691532686,1.0,1.0
0.1,14,soybean,105,19,0.9799543246993141,0.9419930370694377,1.0,1.0
0.1,15,soybean,105,19,0.9695324650524014,0.9442610631475806,1.0,1.0
0.1,16,soybean,105,19,0.982976202939476,0.9320991873623455,1.0,1.0
0.1,17,soybean,105,19,0.9754671643216535,0.9373700330738117,1.0,1.0
0.1,18,soybean,105,19,0.9724596358425351,0.9420182157024263,1.0,1.0
0.1,19,soybean,105,19,0.9727741814429122,0.9514320232180455,1.0,1.0
0.1,20,soybean,105,19,0.9748278544163166,0.9465357801520791,1.0,1.0
0.1,21,soybean,105,19,0.9793326476088426,0.932023233470825,1.0,1.0
0.1,22,soybean,105,19,0.9774082814330493,0.9442610631475806,1.0,1.0
0.1,23,soybean,105,19,0.9774082814330493,0.9421851691532686,1.0,1.0
0.1,24,soybean,105,19,0.9788147616420403,0.9320991873623455,1.0,1.0
0.1,25,soybean,105,19,0.980244988426866,0.9317216934000728,1.0,1.0
0.1,26,soybean,105,19,0.9753813779884104,0.944837987282809,1.0,1.0
0.1,27,soybean,105,19,0.9724596358425351,0.9364911094425883,1.0,1.0
0.1,28,soybean,105,19,0.9735027716451865,0.9364911094425883,1.0,1.0
0.1,29,soybean,105,19,0.9774082814330493,0.9342816612014196,1.0,1.0
0.1,30,soybean,105,19,0.9734542031755654,0.9465357801520791,1.0,1.0
0.1,1,thyroid,46,3,0.4206761278412368,0.4440289410561913,0.9772222222222222,0.9816666666666667
0.1,2,thyroid,46,3,0.3744886241996068,0.42068496462095045,0.9763888888888889,0.98
0.1,3,thyroid,46,3,0.39847190792515264,0.4325981572442133,0.9766666666666667,0.9805555555555555
0.1,4,thyroid,46,3,0.40418173053747886,0.4440289410561913,0.9766666666666667,0.9816666666666667
0.1,5,thyroid,46,3,0.40418173053747886,0.4550062638527513,0.9763888888888889,0.9811111111111112
0.1,6,thyroid,46,3,0.40418173053747886,0.4440289410561913,0.9769444444444444,0.9805555555555555
0.1,7,thyroid,46,3,0.4206761278412368,0.46555680301810337,0.9766666666666667,0.9816666666666667
0.1,8,thyroid,46,3,0.40418173053747886,0.4440289410561913,0.9766666666666667,0.9805555555555555
0.1,9,thyroid,46,3,0.39265105107148157,0.4440289410561913,0.9766666666666667,0.9811111111111112
0.1,10,thyroid,46,3,0.4152808444940577,0.44148019658860943,0.9775,0.9811111111111112
0.1,11,thyroid,46,3,0.40978369170443224,0.4325981572442133,0.9763888888888889,0.9805555555555555
0.1,12,thyroid,46,3,0.3617610467546575,0.39528269609101024,0.9763888888888889,0.98
0.1,13,thyroid,46,3,0.40978369170443224,0.4550062638527513,0.9772222222222222,0.9811111111111112
0.1,14,thyroid,46,3,0.40978369170443224,0.4325981572442133,0.9769444444444444,0.9805555555555555
0.1,15,thyroid,46,3,0.40418173053747886,0.4550062638527513,0.9763888888888889,0.9811111111111112
0.1,16,thyroid,46,3,0.42597237183163,0.45229211792679286,0.9777777777777777,0.9816666666666667
0.1,17,thyroid,46,3,0.39847190792515264,0.42068496462095045,0.9766666666666667,0.98
0.1,18,thyroid,46,3,0.42597237183163,0.45229211792679286,0.9783333333333334,0.9816666666666667
0.1,19,thyroid,46,3,0.4206761278412368,0.4440289410561913,0.9780555555555556,0.9816666666666667
0.1,20,thyroid,46,3,0.39265105107148157,0.4325981572442133,0.9763888888888889,0.9805555555555555
0.1,21,thyroid,46,3,0.40978369170443224,0.4550062638527513,0.9772222222222222,0.9811111111111112
0.1,22,thyroid,46,3,0.40978369170443224,0.4440289410561913,0.9769444444444444,0.9811111111111112
0.1,23,thyroid,46,3,0.3744886241996068,0.4325981572442133,0.9763888888888889,0.98
0.1,24,thyroid,46,3,0.40978369170443224,0.4440289410561913,0.9769444444444444,0.9811111111111112
0.1,25,thyroid,46,3,0.36818929276666595,0.4325981572442133,0.9763888888888889,0.9811111111111112
0.1,26,thyroid,46,3,0.380662908898203,0.42068496462095045,0.9763888888888889,0.9811111111111112
0.1,27,thyroid,46,3,0.38671586152544135,0.4082578981949972,0.9763888888888889,0.9805555555555555
0.1,28,thyroid,46,3,0.40978369170443224,0.4325981572442133,0.9766666666666667,0.9805555555555555
0.1,29,thyroid,46,3,0.40418173053747886,0.4440289410561913,0.9763888888888889,0.9805555555555555
0.1,30,thyroid,46,3,0.40418173053747886,0.4440289410561913,0.9766666666666667,0.9811111111111112
0.5,1,cancer,34,2,0.9462117719379131,0.9814016460612107,0.9514285714285714,0.9827586206896551
0.5,2,cancer,34,2,0.9562874678846702,0.9814016460612107,0.96,0.9827586206896551
0.5,3,cancer,34,2,0.962393897066724,0.975117975117975,0.9657142857142857,0.9770114942528736
0.5,4,cancer,34,2,0.9498585294222985,0.975117975117975,0.9542857142857143,0.9770114942528736
0.5,5,cancer,34,2,0.9464210137684488,0.9814016460612107,0.9514285714285714,0.9827586206896551
0.5,6,cancer,34,2,0.9593354246543511,0.975117975117975,0.9628571428571429,0.9770114942528736
0.5,7,cancer,34,2,0.9529042386185244,0.975117975117975,0.9571428571428572,0.9770114942528736
0.5,8,cancer,34,2,0.9498585294222985,0.9814016460612107,0.9542857142857143,0.9827586206896551
0.5,9,cancer,34,2,0.9559605982168536,0.9814016460612107,0.96,0.9827586206896551
0.5,10,cancer,34,2,0.9496692551049756,0.9687892376681615,0.9542857142857143,0.9712643678160919
0.5,11,cancer,34,2,0.9559605982168536,0.9814016460612107,0.96,0.9827586206896551
0.5,12,cancer,34,2,0.9529042386185244,0.9687892376681615,0.9571428571428572,0.9712643678160919
0.5,13,cancer,34,2,0.9561262132445113,0.9687892376681615,0.96,0.9712643678160919
0.5,14,cancer,34,2,0.9530793361396359,0.975117975117975,0.9571428571428572,0.9770114942528736
0.5,15,cancer,34,2,0.9462117719379131,0.9687892376681615,0.9514285714285714,0.9712643678160919
0.5,16,cancer,34,2,0.9462117719379131,0.9687892376681615,0.9514285714285714,0.9712643678160919
0.5,17,cancer,34,2,0.9529042386185244,0.975117975117975,0.9571428571428572,0.9770114942528736
0.5,18,cancer,34,2,0.9529042386185244,0.975117975117975,0.9571428571428572,0.9770114942528736
0.5,19,cancer,34,2,0.9561262132445113,0.9876420454545455,0.96,0.9885057471264368
0.5,20,cancer,34,2,0.9561262132445113,0.975117975117975,0.96,0.9770114942528736
0.5,21,cancer,34,2,0.959483165477876,0.975117975117975,0.9628571428571429,0.9770114942528736
0.5,22,cancer,34,2,0.9530793361396359,0.9814016460612107,0.9571428571428572,0.9827586206896551
0.5,23,cancer,34,2,0.9561262132445113,0.9814016460612107,0.96,0.9827586206896551
0.5,24,cancer,34,2,0.9466248037676609,0.975117975117975,0.9514285714285714,0.9770114942528736
0.5,25,cancer,34,2,0.9529042386185244,0.9814016460612107,0.9571428571428572,0.9827586206896551
0.5,26,cancer,34,2,0.9561262132445113,0.975117975117975,0.96,0.9770114942528736
0.5,27,cancer,34,2,0.9527244239133371,0.975117975117975,0.9571428571428572,0.9770114942528736
0.5,28,cancer,34,2,0.9529042386185244,0.9876420454545455,0.9571428571428572,0.9885057471264368
0.5,29,cancer,34,2,0.9529042386185244,0.9814016460612107,0.9571428571428572,0.9827586206896551
0.5,30,cancer,34,2,0.9561262132445113,0.9687892376681615,0.96,0.9712643678160919
0.5,1,card,74,2,0.8834459459459459,0.8719371869500474,0.8840579710144928,0.872093023255814
0.5,2,card,74,2,0.866261039573923,0.8604462474645029,0.8666666666666667,0.8604651162790697
0.5,3,card,74,2,0.8777173913043479,0.8602951130364154,0.8782608695652174,0.8604651162790697
0.5,4,card,74,2,0.8835403726708074,0.8661659731384688,0.8840579710144928,0.8662790697674418
0.5,5,card,74,2,0.880674197113235,0.8778037146046889,0.881159420289855,0.877906976744186
0.5,6,card,74,2,0.8632118844956598,0.8545282316722487,0.863768115942029,0.8546511627906976
0.5,7,card,74,2,0.8749420442571127,0.8602951130364154,0.8753623188405797,0.8604651162790697
0.5,8,card,74,2,0.8719894758146124,0.8662383770076078,0.8724637681159421,0.8662790697674418
0.5,9,card,74,2,0.8717905405405406,0.8546462495352061,0.8724637681159421,0.8546511627906976
0.5,10,card,74,2,0.8805815160955348,0.8661659731384688,0.881159420289855,0.8662790697674418
0.5,11,card,74,2,0.8749420442571127,0.8545282316722487,0.8753623188405797,0.8546511627906976
0.5,12,card,74,2,0.8920425233210139,0.8718157181571815,0.8927536231884058,0.872093023255814
0.5,13,card,74,2,0.8720757769837524,0.8603896103896104,0.8724637681159421,0.8604651162790697
0.5,14,card,74,2,0.8864949679857602,0.8779028496095731,0.8869565217391304,0.877906976744186
0.5,15,card,74,2,0.8748534262407099,0.8719371869500474,0.8753623188405797,0.872093023255814
0.5,16,card,74,2,0.8691253951527924,0.8604462474645029,0.8695652173913043,0.8604651162790697
0.5,17,card,74,2,0.8778905143935818,0.8602951130364154,0.8782608695652174,0.8604651162790697
0.5,18,card,74,2,0.8691253951527924,0.8662745495723896,0.8695652173913043,0.8662790697674418
0.5,19,card,74,2,0.8775106512477175,0.8659119411585263,0.8782608695652174,0.8662790697674418
0.5,20,card,74,2,0.8750221143882528,0.8603896103896104,0.8753623188405797,0.8604651162790697
0.5,21,card,74,2,0.8892736486486487,0.8778037146046889,0.8898550724637682,0.877906976744186
0.5,22,card,74,2,0.8691253951527924,0.8720757268424612,0.8695652173913043,0.872093023255814
0.5,23,card,74,2,0.8776182432432433,0.8661659731384688,0.8782608695652174,0.8662790697674418
0.5,24,card,74,2,0.8748534262407099,0.8603896103896104,0.8753623188405797,0.8604651162790697
0.5,25,card,74,2,0.8803714447611235,0.8546069315300084,0.881159420289855,0.8546511627906976
0.5,26,card,74,2,0.8778081360048573,0.8720238095238095,0.8782608695652174,0.872093023255814
0.5,27,card,74,2,0.8834459459459459,0.8835792608636794,0.8840579710144928,0.8837209302325582
0.5,28,card,74,2,0.8777173913043479,0.8545282316722487,0.8782608695652174,0.8546511627906976
0.5,29,card,74,2,0.8891763035098397,0.8719371869500474,0.8898550724637682,0.872093023255814
0.5,30,card,74,2,0.8749420442571127,0.8720757268424612,0.8753623188405797,0.872093023255814
0.5,1,gene,145,3,0.9035501565274094,0.8487343969491165,0.9603274559193955,0.9457755359394704
0.5,2,gene,145,3,0.9056464844745604,0.8424763089438804,0.9615869017632241,0.9432534678436317
0.5,3,gene,145,3,0.9038493683145878,0.8478270663819281,0.9584382871536524,0.9432534678436317
0.5,4,gene,145,3,0.8977819392943341,0.8461293573364618,0.9565491183879093,0.9394703656998739
0.5,5,gene,145,3,0.9067478991470518,0.846119030535852,0.9634760705289672,0.9445145018915511
0.5,6,gene,145,3,0.9037194170526827,0.8449292507324467,0.9634760705289672,0.9445145018915511
0.5,7,gene,145,3,0.9071947656347135,0.8427909814956328,0.9615869017632241,0.9457755359394704
0.5,8,gene,145,3,0.8947519724598259,0.8465823129116309,0.9641057934508817,0.9508196721311475
0.5,9,gene,145,3,0.9054354513601989,0.8453906793798681,0.9622166246851386,0.9482976040353089
0.5,10,gene,145,3,0.9083841744866589,0.8414435908510663,0.9615869017632241,0.9407313997477932
0.5,11,gene,145,3,0.8997499117586202,0.8477150556629534,0.9622166246851386,0.9482976040353089
0.5,12,gene,145,3,0.9040607534483436,0.842942306785909,0.9628463476070529,0.9407313997477932
0.5,13,gene,145,3,0.9017791279226154,0.8589278683360894,0.9622166246851386,0.9482976040353089
0.5,14,gene,145,3,0.9042191489615803,0.8568819045596853,0.9615869017632241,0.9457755359394704
0.5,15,gene,145,3,0.9052219380869856,0.8408364655322279,0.9634760705289672,0.9319041614123581
0.5,16,gene,145,3,0.9017679594258071,0.851631255984549,0.9628463476070529,0.9533417402269861
0.5,17,gene,145,3,0.8996736590353088,0.851895489826172,0.9622166246851386,0.9482976040353089
0.5,18,gene,145,3,0.9070450812607532,0.8448318322544329,0.9615869017632241,0.9457755359394704
0.5,19,gene,145,3,0.8984815531525289,0.8456324081952905,0.9615869017632241,0.9432534678436317
0.5,20,gene,145,3,0.8977197546421744,0.8508300271222726,0.9596977329974811,0.9394703656998739
0.5,21,gene,145,3,0.9047798356505473,0.8478255709063286,0.9628463476070529,0.9319041614123581
0.5,22,gene,145,3,0.8936650653904019,0.8483891999034748,0.9634760705289672,0.9445145018915511
0.5,23,gene,145,3,0.9050985929281924,0.8515283944477581,0.9609571788413098,0.9419924337957125
0.5,24,gene,145,3,0.9078475867026601,0.8486628758644637,0.9622166246851386,0.9432534678436317
0.5,25,gene,145,3,0.9067962224323175,0.8534955325398665,0.966624685138539,0.9382093316519546
0.5,26,gene,145,3,0.8987039561150056,0.8440846210801626,0.9590680100755667,0.9407313997477932
0.5,27,gene,145,3,0.9052766280302517,0.8534861653903857,0.9590680100755667,0.9432534678436317
0.5,28,gene,145,3,0.9047785485515293,0.8471156929982818,0.9609571788413098,0.9445145018915511
0.5,29,gene,145,3,0.9000486890237593,0.8431799096180131,0.9609571788413098,0.9407313997477932
0.5,30,gene,145,3,0.901804654814228,0.8402166571582327,0.9628463476070529,0.9344262295081968
0.5,1,glass,34,6,0.5458509017642145,0.4366526610644258,0.7663551401869159,0.7358490566037735
0.5,2,glass,34,6,0.46191102252003907,0.35241762943945226,0.7383177570093458,0.7169811320754716
0.5,3,glass,34,6,0.489939697531295,0.299126193863036,0.7663551401869159,0.7169811320754716
0.5,4,glass,34,6,0.46314958753983143,0.42749226006191954,0.7570093457943925,0.7169811320754716
0.5,5,glass,34,6,0.4412347244729405,0.39639639639639634,0.794392523364486,0.8113207547169812
0.5,6,glass,34,6,0.43956043956043955,0.323464223097026,0.7570093457943925,0.7358490566037735
0.5,7,glass,34,6,0.47231021011508817,0.4321783181357649,0.7476635514018691,0.7358490566037735
0.5,8,glass,34,6,0.4179160415115471,0.30563504681151743,0.7570093457943925,0.7358490566037735
0.5,9,glass,34,6,0.45193477059148696,0.39,0.7476635514018691,0.7735849056603774
0.5,10,glass,34,6,0.48002428283327153,0.3633889602053915,0.7570093457943925,0.7169811320754716
0.5,11,glass,34,6,0.41019265232974905,0.31866151866151865,0.7289719626168224,0.7169811320754716
0.5,12,glass,34,6,0.43053034886065733,0.4594896331738437,0.7570093457943925,0.7358490566037735
0.5,13,glass,34,6,0.4746298112430835,0.3633889602053915,0.7570093457943925,0.7358490566037735
0.5,14,glass,34,6,0.45819743422483145,0.36750660434870963,0.7476635514018691,0.6981132075471698
0.5,15,glass,34,6,0.42519678389243604,0.3111642743221691,0.7289719626168224,0.7358490566037735
0.5,16,glass,34,6,0.38547622924760194,0.34879227053140094,0.7383177570093458,0.7358490566037735
0.5,17,glass,34,6,0.3803389882883718,0.33184902180357023,0.7476635514018691,0.7169811320754716
0.5,18,glass,34,6,0.5057215007215007,0.37280437756497947,0.7757009345794392,0.7547169811320755
0.5,19,glass,34,6,0.5182856877422094,0.36761904761904757,0.7663551401869159,0.7735849056603774
0.5,20,glass,34,6,0.46453201970443353,0.3774497218656398,0.7663551401869159,0.6792452830188679
0.5,21,glass,34,6,0.5293941153697251,0.4568150448585231,0.7289719626168224,0.7169811320754716
0.5,22,glass,34,6,0.4278005576513039,0.41,0.7476635514018691,0.7358490566037735
0.5,23,glass,34,6,0.4726594301221166,0.3921664626682987,0.7476635514018691,0.7169811320754716
0.5,24,glass,34,6,0.4485894222736328,0.4121731111257493,0.7570093457943925,0.6792452830188679
0.5,25,glass,34,6,0.4923943867033298,0.4037284701114488,0.7570093457943925,0.6981132075471698
0.5,26,glass,34,6,0.43106234305055136,0.3385964912280701,0.719626168224299,0.7547169811320755
0.5,27,glass,34,6,0.4450303203012725,0.3946859903381642,0.7570093457943925,0.6981132075471698
